ObservationTime,ReceiveTime,ESSPollingInterval,SampleInterval,BureauLatency,PresentWeatherWmo,PresentWeatherWmo Quality,AirTemp,AirTemp Quality,DewTemp,DewTemp Quality,RelativeHumidity,RelativeHumidity Quality,AverageWindSpeed,AverageWindSpeed Quality,WindDirection,WindDirection Quality,WindGustSpeed,WindGustSpeed Quality,WindGustDirection,WindGustDirection Quality,RainState,RainState Quality,Visibility,Visibility Quality,RainIntensity,RainIntensity Quality,TotalPrecipitation,TotalPrecipitation Quality,Pressure,Pressure Quality,SnowDepth,SnowDepth Quality,AtmosphericPressureAtSeaLevel,AtmosphericPressureAtSeaLevel Quality,PrecipitationTotalLastHour,PrecipitationTotalLastHour Quality,RainOnOff,RainOnOff Quality,SolarRadiation,SolarRadiation Quality,RoadSurfaceTemp1,RoadSurfaceTemp1 Quality,RoadSurfaceState1,RoadSurfaceState1 Quality,LevelOfGrip1,LevelOfGrip1 Quality,FreezeTemp1,FreezeTemp1 Quality,CloudState1,CloudState1 Quality,GroundTemp1,GroundTemp1 Quality,DepthTemp1,DepthTemp1 Quality,WaterThickness1,WaterThickness1 Quality,AlarmStatus1,AlarmStatus1 Quality,WaterLayer1,WaterLayer1 Quality,IceLayer1,IceLayer1 Quality,SnowLayer1,SnowLayer1 Quality,ChemicalAmount1,ChemicalAmount1 Quality,DeicingConcentration1,DeicingConcentration1 Quality,WetMinutes1,WetMinutes1 Quality,Conductivity1,Conductivity1 Quality,SurfaceSignal1,SurfaceSignal1 Quality,BlackIceFrequency1,BlackIceFrequency1 Quality,LiquidusFreezeingTemperature1,LiquidusFreezeingTemperature1 Quality,RoadSurfaceTemp2,RoadSurfaceTemp2 Quality,RoadSurfaceState2,RoadSurfaceState2 Quality,LevelOfGrip2,LevelOfGrip2 Quality,FreezeTemp2,FreezeTemp2 Quality,CloudState2,CloudState2 Quality,GroundTemp2,GroundTemp2 Quality,DepthTemp2,DepthTemp2 Quality,WaterThickness2,WaterThickness2 Quality,AlarmStatus2,AlarmStatus2 Quality,WaterLayer2,WaterLayer2 Quality,IceLayer2,IceLayer2 Quality,SnowLayer2,SnowLayer2 Quality,ChemicalAmount2,ChemicalAmount2 Quality,DeicingConcentration2,DeicingConcentration2 Quality,WetMinutes2,WetMinutes2 Quality,Conductivity2,Conductivity2 Quality,SurfaceSignal2,SurfaceSignal2 Quality,BlackIceFrequency2,BlackIceFrequency2 Quality,LiquidusFreezeingTemperature2,LiquidusFreezeingTemperature2 Quality,RoadSurfaceTemp3,RoadSurfaceTemp3 Quality,RoadSurfaceState3,RoadSurfaceState3 Quality,LevelOfGrip3,LevelOfGrip3 Quality,FreezeTemp3,FreezeTemp3 Quality,CloudState3,CloudState3 Quality,GroundTemp3,GroundTemp3 Quality,DepthTemp3,DepthTemp3 Quality,WaterThickness3,WaterThickness3 Quality,AlarmStatus3,AlarmStatus3 Quality,WaterLayer3,WaterLayer3 Quality,IceLayer3,IceLayer3 Quality,SnowLayer3,SnowLayer3 Quality,ChemicalAmount3,ChemicalAmount3 Quality,DeicingConcentration3,DeicingConcentration3 Quality,WetMinutes3,WetMinutes3 Quality,Conductivity3,Conductivity3 Quality,SurfaceSignal3,SurfaceSignal3 Quality,BlackIceFrequency3,BlackIceFrequency3 Quality,LiquidusFreezeingTemperature3,LiquidusFreezeingTemperature3 Quality,RoadSurfaceTemp4,RoadSurfaceTemp4 Quality,RoadSurfaceState4,RoadSurfaceState4 Quality,LevelOfGrip4,LevelOfGrip4 Quality,FreezeTemp4,FreezeTemp4 Quality,CloudState4,CloudState4 Quality,GroundTemp4,GroundTemp4 Quality,DepthTemp4,DepthTemp4 Quality,WaterThickness4,WaterThickness4 Quality,AlarmStatus4,AlarmStatus4 Quality,WaterLayer4,WaterLayer4 Quality,IceLayer4,IceLayer4 Quality,SnowLayer4,SnowLayer4 Quality,ChemicalAmount4,ChemicalAmount4 Quality,DeicingConcentration4,DeicingConcentration4 Quality,WetMinutes4,WetMinutes4 Quality,Conductivity4,Conductivity4 Quality,SurfaceSignal4,SurfaceSignal4 Quality,BlackIceFrequency4,BlackIceFrequency4 Quality,LiquidusFreezeingTemperature4,LiquidusFreezeingTemperature4 Quality,HardwareStatus-RemoteSurfaceSensor,HardwareStatus-RemoteSurfaceSensor Quality,RelayState,RelayState Quality,BatteryVoltage,BatteryVoltage Quality,HardwareStatus-ESS,HardwareStatus-ESS Quality,VisibilitySensorStatus,VisibilitySensorStatus Quality,
12/02/2017 09:10:00,12/02/2017 09:17:56,10,10,0,Rain,Good,0.7,Good,-0.3,Good,93,Good,16.56,Good,62,Good,25.92,Good,109,Good,LightPrecipitation,Good,2000,Good,0.03,Good,0.0002,Good,,,0,Good,,,,,On,NotPerformed,,,1.1,Good,WetAndTreated,NotPerformed,,,-0.4,Good,RainingOrSnowing,NotPerformed,1.7,Good,2.1,Good,0.0001,Good,NoWarning,NotPerformed,,,,,,,0.0001,Good,2.8,Good,,,3.1,NotPerformed,4.9,NotPerformed,110,NotPerformed,-0.1,Good,0.6,Good,WetAndTreated,NotPerformed,,,-0.4,Good,RainingOrSnowing,NotPerformed,1.5,Good,,,0.0001,Good,NoWarning,NotPerformed,,,,,,,0.0002,Good,1.7,Good,,,3.3,NotPerformed,3.1,NotPerformed,110,NotPerformed,-0.1,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AllOk,NotPerformed,VisibilityOkHardwareOk,NotPerformed,
12/02/2017 09:00:00,12/02/2017 09:07:54,10,10,0,Rain,Good,0.9,Good,-0.3,Good,92,Good,17.64,Good,66,Good,25.56,Good,151,Good,LightPrecipitation,Good,2000,Good,0.03,Good,0.0002,Good,,,0,Good,,,,,On,NotPerformed,,,1,Good,WetAndTreated,NotPerformed,,,-0.4,Good,RainingOrSnowing,NotPerformed,1.7,Good,2.1,Good,0.0001,Good,NoWarning,NotPerformed,,,,,,,0.0001,Good,2.4,Good,,,3,NotPerformed,5,NotPerformed,110,NotPerformed,-0.1,Good,0.7,Good,WetAndTreated,NotPerformed,,,-0.4,Good,RainingOrSnowing,NotPerformed,1.5,Good,,,0.0001,Good,NoWarning,NotPerformed,,,,,,,0.0001,Good,1.6,Good,,,3.2,NotPerformed,3.1,NotPerformed,110,NotPerformed,-0.1,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AllOk,NotPerformed,VisibilityOkHardwareOk,NotPerformed,
12/02/2017 08:50:00,12/02/2017 08:57:44,10,10,0,Rain,Good,0.9,Good,-0.3,Good,91,Good,16.92,Good,68,Good,27.72,Good,143,Good,LightPrecipitation,Good,2000,Good,0.04,Good,0.0002,Good,,,0,Good,,,,,On,NotPerformed,,,1,Good,WetAndTreated,NotPerformed,,,-0.3,Good,RainingOrSnowing,NotPerformed,1.7,Good,2.1,Good,0.0001,Good,NoWarning,NotPerformed,,,,,,,0.0001,Good,1.5,Good,,,2.9,NotPerformed,5.2,NotPerformed,110,NotPerformed,-0.1,Good,0.7,Good,WetAndTreated,NotPerformed,,,-0.4,Good,RainingOrSnowing,NotPerformed,1.5,Good,,,0.0001,Good,NoWarning,NotPerformed,,,,,,,0.0002,Good,1.6,Good,,,3.3,NotPerformed,3,NotPerformed,110,NotPerformed,-0.1,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AllOk,NotPerformed,VisibilityOkHardwareOk,NotPerformed,
12/02/2017 08:40:00,12/02/2017 08:47:59,10,10,0,NothingObstructingHorizontalVisibility,Good,0.9,Good,-0.4,Good,91,Good,16.2,Good,66,Good,25.92,Good,120,Good,NoPrecipitation,Good,2000,Good,0,Good,0.0002,Good,,,0,Good,,,,,Off,NotPerformed,,,0.9,Good,WetAndTreated,NotPerformed,,,-0.2,Good,CloudyNotRaining,NotPerformed,1.8,Good,2.1,Good,0.0001,Good,NoWarning,NotPerformed,,,,,,,0.0001,Good,1.1,Good,,,2.6,NotPerformed,5.3,NotPerformed,110,NotPerformed,-0.1,Good,0.6,Good,WetAndTreated,NotPerformed,,,-0.4,Good,CloudyNotRaining,NotPerformed,1.5,Good,,,0.0001,Good,NoWarning,NotPerformed,,,,,,,0.0002,Good,1.5,Good,,,3.4,NotPerformed,3,NotPerformed,110,NotPerformed,-0.1,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AllOk,NotPerformed,VisibilityOkHardwareOk,NotPerformed,
12/02/2017 08:30:00,12/02/2017 08:37:52,10,10,0,Drizzle,Good,0.9,Good,-0.4,Good,91,Good,17.28,Good,72,Good,28.44,Good,128,Good,LightPrecipitation,Good,2000,Good,0.09,Good,0.0002,Good,,,0,Good,,,,,On,NotPerformed,,,0.9,Good,WetAndTreated,NotPerformed,,,-0.3,Good,RainingOrSnowing,NotPerformed,1.8,Good,2.1,Good,0.0001,Good,NoWarning,NotPerformed,,,,,,,0.0001,Good,1.3,Good,,,2.9,NotPerformed,5.1,NotPerformed,110,NotPerformed,-0.1,Good,0.6,Good,WetAndTreated,NotPerformed,,,-0.4,Good,RainingOrSnowing,NotPerformed,1.5,Good,,,0.0001,Good,NoWarning,NotPerformed,,,,,,,0.0002,Good,1.6,Good,,,3.4,NotPerformed,3.1,NotPerformed,110,NotPerformed,-0.1,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AllOk,NotPerformed,VisibilityOkHardwareOk,NotPerformed,
12/02/2017 08:20:00,12/02/2017 08:27:51,10,10,0,Rain,Good,0.9,Good,-0.4,Good,91,Good,16.56,Good,69,Good,25.56,Good,127,Good,LightPrecipitation,Good,2000,Good,0.02,Good,0.0001,Good,,,0,Good,,,,,On,NotPerformed,,,0.9,Good,WetAndTreated,NotPerformed,,,-0.3,Good,RainingOrSnowing,NotPerformed,1.8,Good,2.2,Good,0.0001,Good,NoWarning,NotPerformed,,,,,,,0.0001,Good,1.2,Good,,,2.8,NotPerformed,5.1,NotPerformed,110,NotPerformed,-0.1,Good,0.6,Good,WetAndTreated,NotPerformed,,,-0.4,Good,RainingOrSnowing,NotPerformed,1.5,Good,,,0.0001,Good,NoWarning,NotPerformed,,,,,,,0.0002,Good,1.7,Good,,,3.3,NotPerformed,3.1,NotPerformed,110,NotPerformed,-0.1,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AllOk,NotPerformed,VisibilityOkHardwareOk,NotPerformed,
12/02/2017 08:10:00,12/02/2017 08:18:18,10,10,0,Drizzle,Good,0.9,Good,-0.4,Good,91,Good,16.56,Good,72,Good,26.28,Good,131,Good,LightPrecipitation,Good,2000,Good,0.33,Good,0.0001,Good,,,0,Good,,,,,On,NotPerformed,,,1,Good,WetAndTreated,NotPerformed,,,-0.3,Good,RainingOrSnowing,NotPerformed,1.8,Good,2.2,Good,0.0001,Good,NoWarning,NotPerformed,,,,,,,0.0001,Good,1.3,Good,,,2.8,NotPerformed,5.2,NotPerformed,110,NotPerformed,-0.1,Good,0.6,Good,WetAndTreated,NotPerformed,,,-0.4,Good,RainingOrSnowing,NotPerformed,1.5,Good,,,0.0001,Good,NoWarning,NotPerformed,,,,,,,0.0001,Good,2.1,Good,,,3.3,NotPerformed,3.1,NotPerformed,110,NotPerformed,-0.1,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AllOk,NotPerformed,VisibilityOkHardwareOk,NotPerformed,
12/02/2017 08:00:00,12/02/2017 08:07:51,10,10,0,Drizzle,Good,0.9,Good,-0.5,Good,90,Good,19.8,Good,72,Good,31.68,Good,126,Good,LightPrecipitation,Good,2000,Good,0.35,Good,0.0001,Good,,,0,Good,,,,,On,NotPerformed,,,0.9,Good,WetAndTreated,NotPerformed,,,-0.4,Good,RainingOrSnowing,NotPerformed,1.8,Good,2.2,Good,0.0001,Good,NoWarning,NotPerformed,,,,,,,0.0002,Good,2.5,Good,,,3.1,NotPerformed,4.8,NotPerformed,110,NotPerformed,-0.1,Good,0.6,Good,WetAndTreated,NotPerformed,,,-0.4,Good,RainingOrSnowing,NotPerformed,1.5,Good,,,0.0001,Good,NoWarning,NotPerformed,,,,,,,0.0002,Good,2.4,Good,,,3.2,NotPerformed,3.1,NotPerformed,110,NotPerformed,-0.1,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AllOk,NotPerformed,VisibilityOkHardwareOk,NotPerformed,
12/02/2017 07:50:00,12/02/2017 07:57:51,10,10,0,Drizzle,Good,0.9,Good,-0.5,Good,90,Good,17.28,Good,75,Good,34.92,Good,136,Good,LightPrecipitation,Good,2000,Good,0.35,Good,0.0001,Good,,,0,Good,,,,,On,NotPerformed,,,0.9,Good,WetAndTreated,NotPerformed,,,-0.5,Good,RainingOrSnowing,NotPerformed,1.8,Good,2.2,Good,0,Good,NoWarning,NotPerformed,,,,,,,0.0002,Good,5.9,Good,,,3.1,NotPerformed,4.8,NotPerformed,110,NotPerformed,-0.3,Good,0.6,Good,WetAndTreated,NotPerformed,,,-0.5,Good,RainingOrSnowing,NotPerformed,1.6,Good,,,0.0001,Good,NoWarning,NotPerformed,,,,,,,0.0002,Good,3.1,Good,,,3.4,NotPerformed,2.9,NotPerformed,110,NotPerformed,-0.2,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AllOk,NotPerformed,VisibilityOkHardwareOk,NotPerformed,
12/02/2017 07:40:00,12/02/2017 07:49:47,10,10,0,Drizzle,Good,0.9,Good,-0.5,Good,91,Good,20.88,Good,80,Good,40.68,Good,124,Good,LightPrecipitation,Good,2000,Good,0.32,Good,0,Good,,,0,Good,,,,,On,NotPerformed,,,0.9,Good,Trace,NotPerformed,,,-0.8,Good,RainingOrSnowing,NotPerformed,1.8,Good,2.2,Good,0,Good,NoWarning,NotPerformed,,,,,,,0.0002,Good,51.8,Good,,,2.9,NotPerformed,4.8,NotPerformed,110,NotPerformed,-0.7,Good,0.6,Good,WetAndTreated,NotPerformed,,,-0.7,Good,RainingOrSnowing,NotPerformed,1.6,Good,,,0,Good,NoWarning,NotPerformed,,,,,,,0.0002,Good,5.8,Good,,,3.4,NotPerformed,2.8,NotPerformed,110,NotPerformed,-0.3,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AllOk,NotPerformed,VisibilityOkHardwareOk,NotPerformed,
12/02/2017 07:30:00,12/02/2017 07:37:50,10,10,0,NothingObstructingHorizontalVisibility,Good,0.7,Good,-0.3,Good,93,Good,17.28,Good,71,Good,25.92,Good,120,Good,NoPrecipitation,Good,2000,Good,0,Good,0,Good,,,0,Good,,,,,Off,NotPerformed,,,1,Good,Trace,NotPerformed,,,-0.9,Good,CloudyNotRaining,NotPerformed,1.8,Good,2.2,Good,0,Good,NoWarning,NotPerformed,,,,,,,0.0002,Good,335.8,Good,,,3,NotPerformed,4.7,NotPerformed,110,NotPerformed,-0.8,Good,0.6,Good,WetAndTreated,NotPerformed,,,-1.2,Good,CloudyNotRaining,NotPerformed,1.6,Good,,,0,Good,NoWarning,NotPerformed,,,,,,,0.0004,Good,53.8,Good,,,3.5,NotPerformed,2.7,NotPerformed,110,NotPerformed,-1.1,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AllOk,NotPerformed,VisibilityOkHardwareOk,NotPerformed,
12/02/2017 07:20:00,12/02/2017 07:27:51,10,10,0,NothingObstructingHorizontalVisibility,Good,0.7,Good,-0.2,Good,93,Good,16.2,Good,69,Good,23.76,Good,133,Good,NoPrecipitation,Good,2000,Good,0,Good,0,Good,,,0,Good,,,,,Off,NotPerformed,,,1,Good,Trace,NotPerformed,,,-0.9,Good,CloudyNotRaining,NotPerformed,1.9,Good,2.2,Good,0,Good,NoWarning,NotPerformed,,,,,,,0.0002,Good,336,Good,,,3.1,NotPerformed,4.6,NotPerformed,110,NotPerformed,-0.9,Good,0.6,Good,Trace,NotPerformed,,,-1.4,Good,CloudyNotRaining,NotPerformed,1.6,Good,,,0,Good,NoWarning,NotPerformed,,,,,,,0.0004,Good,334.9,Good,,,3.7,NotPerformed,2.3,NotPerformed,110,NotPerformed,-1.4,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AllOk,NotPerformed,VisibilityOkHardwareOk,NotPerformed,
12/02/2017 07:10:00,12/02/2017 07:18:18,10,10,0,NothingObstructingHorizontalVisibility,Good,0.8,Good,-0.3,Good,93,Good,19.8,Good,79,Good,31.32,Good,134,Good,NoPrecipitation,Good,2000,Good,0,Good,0,Good,,,0,Good,,,,,Off,NotPerformed,,,1,Good,Trace,NotPerformed,,,-0.9,Good,CloudyNotRaining,NotPerformed,1.9,Good,2.3,Good,0,Good,NoWarning,NotPerformed,,,,,,,0.0002,Good,315.7,Good,,,2.9,NotPerformed,4.7,NotPerformed,110,NotPerformed,-0.9,Good,0.6,Good,Trace,NotPerformed,,,-1.5,Good,CloudyNotRaining,NotPerformed,1.6,Good,,,0,Good,NoWarning,NotPerformed,,,,,,,0.0004,Good,262.1,Good,,,3.8,NotPerformed,2.1,NotPerformed,110,NotPerformed,-1.4,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AllOk,NotPerformed,VisibilityOkHardwareOk,NotPerformed,
12/02/2017 07:00:00,12/02/2017 07:07:51,10,10,0,NothingObstructingHorizontalVisibility,Good,0.7,Good,-0.2,Good,93,Good,19.08,Good,76,Good,31.68,Good,130,Good,NoPrecipitation,Good,2000,Good,0,Good,0,Good,,,0,Good,,,,,Off,NotPerformed,,,0.9,Good,Trace,NotPerformed,,,-0.9,Good,CloudyNotRaining,NotPerformed,1.9,Good,2.3,Good,0,Good,NoWarning,NotPerformed,,,,,,,0.0002,Good,129.1,Good,,,2.9,NotPerformed,4.7,NotPerformed,110,NotPerformed,-0.8,Good,0.7,Good,Trace,NotPerformed,,,-1.5,Good,CloudyNotRaining,NotPerformed,1.7,Good,,,0,Good,NoWarning,NotPerformed,,,,,,,0.0004,Good,115,Good,,,4.1,NotPerformed,1.9,NotPerformed,110,NotPerformed,-1.4,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AllOk,NotPerformed,VisibilityOkHardwareOk,NotPerformed,
12/02/2017 06:50:00,12/02/2017 06:57:52,10,10,0,NothingObstructingHorizontalVisibility,Good,0.7,Good,-0.2,Good,94,Good,21.24,Good,68,Good,33.84,Good,121,Good,NoPrecipitation,Good,2000,Good,0,Good,0,Good,,,0,Good,,,,,Off,NotPerformed,,,1,Good,Trace,NotPerformed,,,-1,Good,CloudyNotRaining,NotPerformed,1.9,Good,2.3,Good,0,Good,NoWarning,NotPerformed,,,,,,,0.0003,Good,42.9,Good,,,3.1,NotPerformed,4.5,NotPerformed,110,NotPerformed,-0.8,Good,0.7,Good,Trace,NotPerformed,,,-1.6,Good,CloudyNotRaining,NotPerformed,1.7,Good,,,0,Good,NoWarning,NotPerformed,,,,,,,0.0004,Good,47.3,Good,,,4.3,NotPerformed,1.7,NotPerformed,110,NotPerformed,-1.2,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AllOk,NotPerformed,VisibilityOkHardwareOk,NotPerformed,
12/02/2017 06:40:00,12/02/2017 06:48:06,10,10,0,NothingObstructingHorizontalVisibility,Good,0.7,Good,-0.3,Good,93,Good,19.08,Good,66,Good,27,Good,113,Good,NoPrecipitation,Good,2000,Good,0,Good,0,Good,,,0,Good,,,,,Off,NotPerformed,,,1.1,Good,Trace,NotPerformed,,,-1.1,Good,CloudyNotRaining,NotPerformed,1.9,Good,2.3,Good,0,Good,NoWarning,NotPerformed,,,,,,,0.0003,Good,49.7,Good,,,3.3,NotPerformed,4.3,NotPerformed,110,NotPerformed,-1,Good,0.7,Good,Trace,NotPerformed,,,-1.6,Good,CloudyNotRaining,NotPerformed,1.7,Good,,,0,Good,NoWarning,NotPerformed,,,,,,,0.0005,Good,61.8,Good,,,4.5,NotPerformed,1.7,NotPerformed,110,NotPerformed,-1.4,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AllOk,NotPerformed,VisibilityOkHardwareOk,NotPerformed,
12/02/2017 06:30:00,12/02/2017 06:37:53,10,10,0,NothingObstructingHorizontalVisibility,Good,0.8,Good,-0.3,Good,93,Good,18.72,Good,66,Good,27.36,Good,119,Good,NoPrecipitation,Good,2000,Good,0,Good,0,Good,,,0,Good,,,,,Off,NotPerformed,,,1.1,Good,Trace,NotPerformed,,,-1.2,Good,CloudyNotRaining,NotPerformed,1.9,Good,2.3,Good,0,Good,NoWarning,NotPerformed,,,,,,,0.0003,Good,336.1,Good,,,3.7,NotPerformed,4.2,NotPerformed,110,NotPerformed,-1.2,Good,0.7,Good,Trace,NotPerformed,,,-1.7,Good,CloudyNotRaining,NotPerformed,1.7,Good,,,0,Good,NoWarning,NotPerformed,,,,,,,0.0005,Good,335.1,Good,,,4.6,NotPerformed,1.7,NotPerformed,110,NotPerformed,-1.7,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AllOk,NotPerformed,VisibilityOkHardwareOk,NotPerformed,
12/02/2017 06:20:00,12/02/2017 06:27:47,10,10,0,NothingObstructingHorizontalVisibility,Good,0.8,Good,-0.3,Good,93,Good,20.52,Good,69,Good,35.64,Good,126,Good,NoPrecipitation,Good,2000,Good,0,Good,0,Good,,,0,Good,,,,,Off,NotPerformed,,,1,Good,Trace,NotPerformed,,,-1.2,Good,CloudyNotRaining,NotPerformed,2,Good,2.4,Good,0,Good,NoWarning,NotPerformed,,,,,,,0.0003,Good,335.8,Good,,,3.5,NotPerformed,4.3,NotPerformed,108,NotPerformed,-1.2,Good,0.7,Good,Trace,NotPerformed,,,-1.7,Good,CloudyNotRaining,NotPerformed,1.7,Good,,,0,Good,NoWarning,NotPerformed,,,,,,,0.0005,Good,334.6,Good,,,4.6,NotPerformed,1.7,NotPerformed,110,NotPerformed,-1.7,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AllOk,NotPerformed,VisibilityOkHardwareOk,NotPerformed,
12/02/2017 06:10:00,12/02/2017 06:18:23,10,10,0,NothingObstructingHorizontalVisibility,Good,0.8,Good,-0.3,Good,93,Good,20.52,Good,66,Good,35.28,Good,121,Good,NoPrecipitation,Good,2000,Good,0,Good,0,Good,,,0,Good,,,,,Off,NotPerformed,,,1,Good,Trace,NotPerformed,,,-1.2,Good,CloudyNotRaining,NotPerformed,2,Good,2.3,Good,0,Good,NoWarning,NotPerformed,,,,,,,0.0003,Good,335.8,Good,,,3.5,NotPerformed,4.3,NotPerformed,108,NotPerformed,-1.2,Good,0.7,Good,Trace,NotPerformed,,,-1.7,Good,CloudyNotRaining,NotPerformed,1.8,Good,,,0,Good,NoWarning,NotPerformed,,,,,,,0.0005,Good,325.3,Good,,,4.6,NotPerformed,1.7,NotPerformed,110,NotPerformed,-1.7,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AllOk,NotPerformed,VisibilityOkHardwareOk,NotPerformed,
12/02/2017 06:00:00,12/02/2017 06:07:52,10,10,0,NothingObstructingHorizontalVisibility,Good,0.8,Good,-0.3,Good,92,Good,20.88,Good,68,Good,31.68,Good,119,Good,NoPrecipitation,Good,2000,Good,0,Good,0.0048,Good,,,0.006,Good,,,,,Off,NotPerformed,,,1.1,Good,Trace,NotPerformed,,,-1.3,Good,CloudyNotRaining,NotPerformed,2,Good,2.4,Good,0,Good,NoWarning,NotPerformed,,,,,,,0.0003,Good,336.1,Good,,,3.5,NotPerformed,4.2,NotPerformed,110,NotPerformed,-1.2,Good,0.8,Good,Trace,NotPerformed,,,-1.7,Good,CloudyNotRaining,NotPerformed,1.8,Good,,,0,Good,NoWarning,NotPerformed,,,,,,,0.0005,Good,301.6,Good,,,4.6,NotPerformed,1.7,NotPerformed,110,NotPerformed,-1.6,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AllOk,NotPerformed,VisibilityOkHardwareOk,NotPerformed,
12/02/2017 05:50:00,12/02/2017 05:57:52,10,10,0,NothingObstructingHorizontalVisibility,Good,0.9,Good,-0.3,Good,92,Good,19.08,Good,69,Good,32.4,Good,114,Good,NoPrecipitation,Good,2000,Good,0,Good,0.0048,Good,,,0.006,Good,,,,,Off,NotPerformed,,,1.1,Good,Trace,NotPerformed,,,-1.3,Good,CloudyNotRaining,NotPerformed,2,Good,2.4,Good,0,Good,NoWarning,NotPerformed,,,,,,,0.0003,Good,232,Good,,,3.7,NotPerformed,3.9,NotPerformed,108,NotPerformed,-1.2,Good,0.8,Good,Trace,NotPerformed,,,-1.7,Good,CloudyNotRaining,NotPerformed,1.8,Good,,,0,Good,NoWarning,NotPerformed,,,,,,,0.0005,Good,230.1,Good,,,4.6,NotPerformed,1.7,NotPerformed,110,NotPerformed,-1.6,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AllOk,NotPerformed,VisibilityOkHardwareOk,NotPerformed,
